panel,series,age_s,estimate,ci_low,ci_high,n,events,state,interval_probability_column,interval_convention,interval_left_s,interval_right_s,interval_probability,pooled_or_crossfitted,fold_aggregation_rule,bootstrap_unit,n_bootstrap_replicates,supported_range_indicator,state_definition,conditioning_statement,prediction_type,model_name,model_estimate
C,full OOF,11.0,0.11625127095791139,,,10039.0,1245.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",10.0,11.0,0.1140814407407053,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.11625127095791139
C,full OOF,12.0,0.10320612823442969,,,8789.0,1086.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",11.0,12.0,0.1122150546483459,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.10320612823442969
C,full OOF,13.0,0.09176331205514066,,,7702.0,946.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",12.0,13.0,0.1108734178390746,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.09176331205514066
C,full OOF,14.0,0.08169800065316808,,,6752.0,776.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",13.0,14.0,0.1096877518536419,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.08169800065316808
C,full OOF,15.0,0.07282123118271766,,,5974.0,695.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",14.0,15.0,0.1086534480584771,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.07282123118271766
C,full OOF,16.0,0.06499727228726249,,,5274.0,591.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",15.0,16.0,0.1074406291734326,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.06499727228726249
C,full OOF,17.0,0.058067178304132945,,,4679.0,526.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",16.0,17.0,0.1066213048526289,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.058067178304132945
C,full OOF,18.0,0.05192361917345336,,,4151.0,434.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",17.0,18.0,0.105800889764301,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.05192361917345336
C,full OOF,19.0,0.04647564878184201,,,3717.0,384.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",18.0,19.0,0.1049227784645008,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.04647564878184201
C,full OOF,20.0,0.04162424600141206,,,3332.0,381.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",19.0,20.0,0.1043859076223458,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.04162424600141206
C,full OOF,21.0,0.037306229174730664,,,2946.0,316.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",20.0,21.0,0.1037380190991306,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.037306229174730664
C,full OOF,22.0,0.0333554795138473,,,2629.0,286.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",21.0,22.0,0.1059005358697416,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.0333554795138473
C,full OOF,23.0,0.02968057630358083,,,2340.0,265.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",22.0,23.0,0.1101738983767526,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.02968057630358083
C,full OOF,24.0,0.026292970816763905,,,2074.0,225.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",23.0,24.0,0.1141354349783372,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.026292970816763905
C,full OOF,25.0,0.023192883732718935,,,1847.0,209.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",24.0,25.0,0.1179055461495592,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.023192883732718935
C,full OOF,26.0,0.020372195868772605,,,1635.0,194.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",25.0,26.0,0.121618678231336,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.020372195868772605
C,full OOF,27.0,0.017838110535695808,,,1439.0,206.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",26.0,27.0,0.1243894055113201,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.017838110535695808
C,full OOF,28.0,0.015567216285136118,,,1232.0,154.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",27.0,28.0,0.1273057617854429,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.015567216285136118
C,full OOF,29.0,0.01354234098012945,,,1078.0,132.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",28.0,29.0,0.1300730501791806,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.01354234098012945
C,full OOF,30.0,0.011735301735946613,,,946.0,136.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",29.0,30.0,0.133436253512911,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.011735301735946613
C,full OOF,31.0,0.010150575574737211,,,810.0,110.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",30.0,31.0,0.1350392343432635,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.010150575574737211
C,full OOF,32.0,0.008763746805944427,,,700.0,95.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",31.0,32.0,0.136625628623891,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.008763746805944427
C,full OOF,33.0,0.007545596251701475,,,605.0,82.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",32.0,33.0,0.1389988302054418,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.007545596251701475
C,full OOF,34.0,0.006486632416013688,,,522.0,73.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",33.0,34.0,0.1403419690589725,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.006486632416013688
C,full OOF,35.0,0.005563218740411244,,,447.0,66.0,,full_hazard_model,"S(t_right)=S(t_left)*(1-p_interval); first [0,1] interval drops survival at t=1",34.0,35.0,0.1423564056632519,interval-consistent reconstruction from Figure 4A source probabilities,same one-second interval grid as Figure 4A; no one-bin survival delay,physical_fixture_id,500,True,S0_raw,survival reconstructed from the same one-second interval probabilities plotted in Figure 4A,interval_consistent_panelA_reconstruction,full OOF,0.005563218740411244
